word_length,id,word,rescaling,global_avg_cos_dist,global_avg_norm_edit_dist,local_avg_cos_dist,local_avg_raw_edit_dist
5,2513,italy,abs,0.9789572819287228,0.8934193739801216,0.9776999465393001,4.636608344549125
5,254,close,abs,0.9341612083687538,0.8695964990357514,0.9386373237600268,4.469717362045761
5,1326,roman,abs,0.9804187119250779,0.8760658655985759,0.9809508808458949,4.5598923283983845
5,27,added,abs,0.9597147769006854,0.885407209612817,0.9597505862740242,4.6016150740242265
5,1544,today,abs,0.9430133248453583,0.9014864263462393,0.9480508484207267,4.602960969044415
5,234,child,abs,0.943206491489595,0.8948479454086931,0.9434782822493946,4.585464333781965
5,2033,least,abs,0.9367144761488786,0.8652766651832072,0.9402426877849259,4.485868102288022
5,1557,trade,abs,0.9696692328513397,0.8514552736982645,0.9714406970305519,4.386271870794078
5,2619,stone,abs,0.9628078076476947,0.8473579587598278,0.9620378795880217,4.441453566621804
5,6519,louis,abs,0.9745989712772898,0.8717208129357662,0.9727354154391655,4.414535666218035
5,7041,staff,abs,0.9697891253862617,0.9151935914552738,0.9709420717209959,4.693135935397039
5,6471,label,abs,0.9786313143390966,0.862263759086189,0.9799251715411843,4.458950201884253
5,5361,queen,abs,0.9655639062321184,0.886174158136775,0.9652186760757738,4.611036339165545
5,2257,shows,abs,0.9577048972232711,0.8990446521287643,0.9596183766783312,4.460296096904441
5,4821,drama,abs,0.9636906371234268,0.8982851209019433,0.9632484687099596,4.593539703903096
5,1982,image,abs,0.9825743082739253,0.8755570390149829,0.9831018928520862,4.562584118438762
5,6669,owned,abs,0.9584366430281619,0.8800830737279335,0.9598497348156124,4.585464333781965
5,1101,parts,abs,0.9582319861400623,0.8511570983533601,0.95931939182786,4.314939434724091
5,9080,movie,abs,0.9614619187610591,0.8679201898828066,0.9608359828872138,4.508748317631225
5,2572,prior,abs,0.9469513571971339,0.8780967215546654,0.9523055022794079,4.582772543741588
5,2612,sound,abs,0.9540841612560125,0.8748509123275479,0.9538978014449528,4.492597577388963
5,4243,super,abs,0.9628085092584735,0.8778415665331554,0.9636780604965007,4.541049798115747
5,1668,youth,abs,0.9624903518758254,0.9157083518765763,0.961917821370121,4.663526244952894
5,3527,jones,abs,0.9908083251929283,0.8453300697225931,0.9895370985812921,4.312247644683715
5,3695,money,abs,0.9340858460110592,0.8589986648865153,0.9364735984065949,4.437415881561238
5,5340,prize,abs,0.9677158041513397,0.8712639074321317,0.9681044437650067,4.524899057873486
5,7488,dance,abs,0.9838085050622118,0.8569663254709983,0.9846416139830417,4.450874831763122
5,12028,prime,abs,0.9745895727819003,0.8623735350838153,0.9754271859351279,4.477792732166891
5,1638,whose,abs,0.923387667260031,0.8846491618454236,0.9265002521697173,4.5558546433378195
5,10382,units,abs,0.965639573925701,0.8809212283044059,0.9669230471493943,4.5464333781965
5,8251,wales,abs,0.9866942992770406,0.8338822133214656,0.986331454488829,4.224764468371467
5,3396,heart,abs,0.9527850399090031,0.8645423527666518,0.9543424229398384,4.475100942126514
5,1427,spain,abs,0.9816841498324298,0.8672303812490728,0.9830741469014805,4.514131897711978
5,3607,lived,abs,0.9463805953376012,0.8726197893487614,0.9481334720293406,4.491251682368775
5,3192,ended,abs,0.934133285431028,0.8772823023290313,0.9429272853553163,4.585464333781965
5,3874,plant,abs,0.975794686512243,0.8690817386144489,0.9756424213485869,4.5060565275908475
5,6583,month,abs,0.955828502454673,0.890655689066904,0.9587353841423957,4.5558546433378195
5,4417,votes,abs,0.9838875506755451,0.8482613855511051,0.9831400668130551,4.329744279946164
5,2511,irish,abs,0.9800575107142055,0.8919329476338823,0.979105260930821,4.577388963660835
5,8134,stars,abs,0.9599477922790343,0.8561489393265095,0.9581408640981157,4.336473755047106
5,1622,voice,abs,0.9602064711655762,0.8632725114968106,0.9585492115480484,4.489905787348587
5,6448,issue,abs,0.9628814390371964,0.9069856104435544,0.9639056970288022,4.744279946164199
5,1737,below,abs,0.9657251799735513,0.9087286752707314,0.9641001101585465,4.651413189771198
5,702,greek,abs,0.9878521748558255,0.885441329179647,0.9884572619485867,4.539703903095559
5,5438,scott,abs,0.9405202083230219,0.9032398753894081,0.931868494751144,4.602960969044415
5,891,legal,abs,0.9741324437227725,0.898707906838748,0.9765856172633915,4.656796769851952
5,2347,upper,abs,0.9578200069354517,0.9029654353953418,0.9560402801133243,4.681022880215343
5,1816,cover,abs,0.9598791531475079,0.8642100578549177,0.959888903279677,4.43606998654105
5,3310,frank,abs,0.9385872919601246,0.8778578845868567,0.9333668799180349,4.523553162853298
5,6376,hours,abs,0.9534793848751402,0.8812297878653019,0.9573740440462987,4.423956931359354
